9006,1,2
21314,24,3
18030,1,2
92006,3,3
5024,4,2
31005,3,2
12038,0,0
12005,10,2
13516,10,3
12155,16,3
13010,0,7
9011,6,4
7109,25,5
13025,0,2
12028,1,1
9034,8,10
12035,6,0
10021,1,1
5001,36,7
5115,13,5
41211,1,0
44011,0,3
2108,12,24
12101,7,4
21707,0,5
4019,17,9
8116,0,0
15129,26,3
3102,16,12
20015,2,2
51001,8,10
8027,2,4
15039,1,0
21315,0,2
2112,13,3
6022,16,3
15006,4,4
21402,0,1
11011,10,3
41403,14,1
23102,13,2
21303,6,0
33014,4,4
9007,0,1
13052,33,8
17024,3,1
15127,27,8
13035,2,0
15036,8,4
20105,6,9
33103,0,2
14032,0,3
41401,4,4
6002,18,4
14031,2,2
20044,1,1
16019,10,15
33012,3,1
10019,2,2
13018,12,8
11033,24,1
41203,0,0
10033,0,0
18039,0,1
16005,0,3
17009,1,0
14011,0,0
5007,14,16
20022,0,0
4006,12,7
12036,5,5
14026,0,1
16105,0,3
10008,5,1
16012,16,18
16036,43,13
42505,21,3
8117,15,7
10032,3,1
12015,1,3
48004,0,0
26004,5,10
18139,1,2
16042,7,5
1020,25,12
1006,10,5
15008,8,3
19110,3,4
11112,2,1
22201,0,2
18202,1,2
3008,14,3
15001,3,5
5015,15,5
45002,11,0
6010,1,7
15128,24,6
44014,5,1
12037,1,3
17019,0,2
16037,13,13
47003,6,3
18004,1,3
20034,0,0
16013,0,4
7012,15,7
20001,1,1
20008,1,2
14103,3,2
18034,2,1
6104,4,13
12019,2,2
16102,3,4
20104,0,1
14135,1,1
21309,32,6
8110,6,8
20024,0,2
3010,10,3
12156,3,2
18140,3,2
10034,0,0
4108,2,2
1007,8,4
13005,9,2
19002,4,2
9009,3,2
9037,0,2
19201,0,2
19010,3,1
22301,4,1
15132,1,1
41405,3,6
20006,2,0
16103,1,4
21026,10,13
3001,7,10
32013,3,3
10011,4,5
21953,2,5
7021,13,6
2015,22,9
12112,0,0
14137,0,1
14019,2,0
8028,3,22
31709,1,2
3011,15,6
10027,0,0
10009,1,10
11037,24,2
10006,12,6
22401,2,0
12002,8,1
19129,0,3
21506,0,3
4103,14,5
20029,0,0
2003,8,2
22503,0,2
1102,9,8
5122,5,10
21110,4,2
13017,5,6
2002,20,4
15111,2,4
3005,12,8
2005,10,1
12020,3,0
2021,25,14
24006,1,0
3009,4,3
14132,0,1
4014,19,0
26005,2,1
3012,7,4
23702,0,1
13125,14,9
14022,1,2
19012,0,4
31001,14,7
21507,2,4
22306,6,2
14023,2,1
22502,4,0
3006,24,5
15062,30,0
3004,10,2
3003,5,3
22504,2,6
19111,2,3
9111,15,3
18136,0,0
48005,1,1
4101,17,0
14133,2,1
4012,15,4
21215,2,2
41208,4,12
42704,2,2
21706,5,1
4017,6,0
10041,0,1
44001,4,4
4007,27,2
1014,16,4
4009,21,0
26006,9,4
42211,11,2
42026,1,2
2012,22,17
16044,12,5
4015,13,8
12163,14,12
3002,9,5
21509,0,0
13054,36,15
1012,4,5
2004,10,2
19130,2,0
35012,0,1
1018,15,6
21505,0,0
2016,10,2
33020,13,13
9039,13,8
22506,4,4
13038,0,1
4018,6,8
14134,0,2
2008,17,4
32019,3,9
1026,22,3
23101,1,1
6201,6,11
18015,1,1
1025,11,3
17106,14,1
1116,5,18
12164,0,0
12157,3,4
27001,5,1
2009,26,24
1017,10,5
15040,2,1
17021,1,4
6026,13,1
22601,1,5
42018,3,3
1023,9,10
48008,1,4
5003,20,10
19202,2,1
14201,0,0
3007,15,11
31020,3,0
28005,15,10
35005,0,3
18112,0,1
10201,3,3
16139,1,3
48007,1,13
6007,3,5
27006,10,3
42028,0,1
15122,2,0
12166,1,2
22603,0,0
12113,12,5
2109,8,1
16010,0,1
21119,6,4
1013,29,35
32022,0,0
23042,18,4
2102,25,9
42019,21,1
1015,15,0
2020,7,8
19046,1,1
32020,0,4
4005,4,5
1008,16,13
2006,15,7
9019,1,1
1024,16,3
44004,14,7
20010,0,0
19118,0,1
4010,9,2
12016,4,4
23301,2,0
42210,24,3
34013,6,5
44008,10,2
15058,42,18
10166,2,5
23104,19,7
21011,18,2
20140,0,0
48012,4,8
20048,0,1
23303,9,2
42022,16,1
15018,4,2
26012,3,2
17020,1,5
45004,0,18
23202,0,2
42030,0,0
13049,16,1
6015,42,12
13051,20,2
17202,0,0
23206,2,2
2022,18,16
10202,2,2
23703,1,2
20142,0,0
5027,17,4
42024,22,3
21704,1,0
1003,19,3
32012,17,20
33019,9,38
51008,6,8
18135,1,3
24101,1,2
34011,12,1
21329,11,0
15203,14,9
19121,0,1
25007,0,0
19114,0,1
12123,9,13
19006,0,2
21002,18,0
8040,13,15
13024,1,0
24004,5,2
13015,28,1
8052,9,18
8018,15,13
23041,18,2
15069,30,3
13116,8,4
11111,0,0
13006,6,0
12119,27,2
48006,3,8
15012,1,1
18016,0,1
19117,2,1
34010,0,4
15053,1,0
15024,13,5
21022,11,6
9025,26,11
20003,5,4
18010,1,4
15041,1,3
10003,1,5
11022,4,1
41103,5,4
41602,8,3
13028,11,0
14004,1,1
14027,0,2
11014,0,0
42303,12,2
48002,4,4
41605,1,2
30003,16,14
20012,1,0
19119,0,3
13120,9,2
35013,0,1
20020,0,1
12008,2,4
12102,14,2
24005,0,2
43007,10,3
20110,0,0
20032,0,0
22701,0,3
15050,5,1
16025,14,5
13036,1,2
14035,2,4
6025,7,4
14009,2,2
17117,2,8
16017,0,2
18021,0,1
16116,2,1
20013,1,1
7023,42,5
15045,0,0
25004,8,11
12022,0,5
14005,1,1
15027,0,0
21023,6,9
30004,8,10
31105,5,0
20014,0,1
5033,20,7
42205,9,4
31701,0,0
43004,10,3
8046,18,10
7010,36,14
17110,2,4
22404,1,1
8007,11,18
19102,1,3
21218,3,1
17006,1,0
18101,2,2
6028,30,5
20005,0,3
21207,0,0
10031,1,0
11016,0,2
12122,6,5
15120,19,4
21205,7,6
16023,0,3
11028,1,5
24007,1,2
16033,14,5
6004,4,6
15114,0,1
11029,2,4
19014,0,1
15014,1,1
13055,28,30
22014,2,11
20106,0,2
21027,18,4
15044,0,0
12040,6,6
8039,11,7
25002,0,1
15113,0,1
13023,1,1
19001,0,2
6005,2,1
16022,0,0
20011,1,0
13008,0,2
21007,40,8
19007,0,1
21016,3,4
5105,10,0
11018,3,5
13013,8,3
19123,3,4
21107,4,6
6020,30,2
22007,2,1
12039,2,3
13037,1,0
5031,29,12
12017,6,1
21511,17,1
14025,0,0
6009,28,7
42027,4,1
16104,1,11
20033,3,0
11040,1,0
30005,4,11
30007,2,0
17036,1,4
8044,13,13
1201,15,11
21510,0,0
41304,0,0
25009,0,0
21033,11,6
51007,0,5
21112,19,16
22703,17,1
17050,0,2
24010,7,4
8031,16,15
10001,6,1
20030,1,8
10028,1,2
41101,14,0
10151,1,3
16140,12,7
3201,14,5
20035,0,1
44010,11,3
21508,4,2
19018,8,5
7007,35,22
15032,53,1
20037,0,0
19045,7,7
8003,1,12
23106,0,0
22302,17,20
13053,11,3
9029,21,9
48011,0,3
11001,29,6
41212,0,3
34009,14,3
26010,0,0
22208,0,0
26011,5,3
18203,0,0
21327,0,0
21021,30,33
22209,4,2
45005,16,1
25010,0,1
35021,6,5
8002,17,26
12105,14,9
18018,0,1
10025,1,3
32305,0,1
21320,0,0
22305,14,2
18045,0,1
22507,3,3
12165,8,8
12001,28,5
21954,0,1
10038,1,1
11201,2,1
22005,7,3
12106,16,11
23205,1,0
22602,5,5
32023,10,1
23201,11,8
23203,1,1
9035,11,2
15056,32,1
17126,8,1
34005,0,4
17127,16,3
26008,1,3
26009,7,2
34008,8,0
34012,4,3
21302,7,1
31301,2,9
21514,0,0
31303,10,8
9104,20,17
4104,6,7
13123,54,21
10026,2,2
17010,6,1
18023,0,0
18026,0,1
18024,1,3
42004,15,1
8004,34,46
