27002,6,3
21109,3,5
20120,0,2
23701,3,1
17007,3,2
21502,6,14
14001,3,2
31012,0,1
12126,10,0
12024,29,3
16129,1,1
35019,1,4
14104,0,4
20113,0,0
41604,7,2
15017,0,5
15029,33,5
17018,1,0
5116,26,5
18005,0,2
10005,7,3
13104,0,0
92004,1,5
18020,1,2
20136,0,3
5026,20,2
43006,19,2
5002,32,2
15028,52,1
8102,5,13
8012,0,1
14018,2,4
31702,0,2
21013,9,5
42503,2,2
23011,9,6
21111,8,5
7014,26,1
7006,17,1
2010,17,5
11114,23,1
20040,2,8
17017,2,2
10023,0,1
21105,9,6
8101,0,0
34002,9,1
13026,8,1
23002,14,0
14139,1,1
13102,23,2
11101,22,3
15055,37,2
14130,0,1
10015,3,7
41207,3,2
16006,0,4
12011,21,5
21308,19,0
21019,9,5
6018,0,2
12032,9,4
19037,0,5
20109,0,2
6107,12,0
6103,11,4
15038,4,5
21032,12,1
19109,1,9
31019,8,4
32014,17,4
18032,2,6
17124,0,2
44012,1,1
17027,1,3
10165,11,10
31016,2,2
51003,14,10
22101,19,5
13016,30,2
13043,38,3
8051,1,0
11020,2,5
14122,0,3
44102,2,0
9115,1,2
16123,5,13
19039,0,6
16032,1,1
21003,5,2
22001,12,10
18025,2,4
17122,3,11
20027,0,0
9023,11,11
20021,0,2
31007,3,8
15108,5,2
19040,0,1
26001,3,6
17047,6,5
6016,15,1
41204,1,3
16004,0,0
17046,2,0
17121,1,3
47006,10,2
10020,3,0
18113,0,5
19009,1,4
18109,0,3
19038,0,2
18029,0,4
21703,0,2
35017,6,1
20118,0,4
16021,0,0
9031,13,3
9117,0,5
20023,0,2
6030,0,4
15035,9,2
18049,9,6
31703,0,2
35003,2,3
15031,23,2
21014,1,0
11041,9,0
35014,2,3
47005,19,0
11006,16,6
19127,0,0
16015,2,6
15070,34,2
1120,12,5
12107,8,4
14112,1,1
47004,10,6
9026,2,4
21001,3,0
18033,1,4
11010,5,3
16122,14,10
15002,2,1
21310,9,3
23007,7,5
20016,1,4
32015,3,9
10010,5,7
5121,22,10
16043,0,2
20116,1,4
16027,7,0
11043,13,6
1117,17,6
18017,0,6
32004,15,21
16029,14,3
8019,2,5
9017,0,7
18008,2,12
16112,1,1
12161,29,5
42703,1,4
14030,1,3
20201,1,2
13046,24,14
22102,2,4
12004,19,6
13103,7,5
15003,8,4
4110,3,0
6032,9,1
17022,1,1
7020,25,11
19041,0,3
15107,20,2
10036,2,6
23304,14,12
6017,10,2
10114,0,2
23403,0,0
7008,10,3
13122,1,4
21114,1,2
20137,0,4
23903,0,0
31704,1,3
21024,5,0
19023,0,3
32603,0,4
7013,9,2
2013,7,2
21311,37,4
12041,34,0
15059,55,8
8038,12,8
7016,56,2
18138,5,6
8056,1,2
4013,19,8
14006,1,0
4011,3,0
45001,6,9
7101,24,6
13041,0,1
9118,1,3
10163,1,5
31023,2,0
2001,17,4
18042,1,1
20019,0,1
18137,2,2
17116,1,2
12108,44,7
31013,2,5
18001,1,1
32018,16,8
17016,2,5
20202,0,1
18019,0,4
5019,23,2
15063,10,5
11003,24,4
11034,4,2
1016,19,2
9012,13,8
15020,4,0
41206,1,6
13113,4,3
19031,0,2
13114,2,2
15061,15,2
20017,1,4
11019,1,0
23008,15,9
8015,13,5
16016,2,3
7026,21,2
21108,21,6
6014,1,1
14116,4,4
31018,4,1
47002,12,4
33005,4,4
2110,7,7
1022,18,12
13019,20,2
8049,6,14
14007,1,1
10164,2,6
11107,27,1
9113,2,2
20103,0,0
2014,11,2
16041,10,4
4109,2,4
3101,5,8
23302,10,4
8105,13,13
12010,26,5
6031,18,0
11048,18,2
2101,18,2
21952,28,2
12154,3,2
5030,32,4
4010,12,7
8029,15,2
9015,7,8
22017,8,1
19021,0,3
11012,10,1
17104,4,5
11044,8,0
19030,0,6
21004,8,3
22002,15,2
35008,0,1
13022,4,8
20045,0,1
11110,2,3
16031,1,1
12127,30,0
12153,30,5
5028,15,4
17005,0,5
21017,15,0
14127,1,1
14016,0,4
12033,62,0
12120,12,5
22012,1,3
18142,0,6
18014,2,3
18035,2,3
13110,1,4
23105,0,1
42011,15,3
15009,6,5
23005,3,3
21120,9,8
20117,0,1
48009,1,1
14125,2,4
21009,32,2
4107,3,1
20047,15,3
9013,14,4
31017,0,1
13047,43,2
23006,6,2
18114,0,2
44103,2,5
22403,0,2
21951,0,2
92005,0,7
22103,2,1
19113,0,0
22009,11,1
14128,4,0
20004,1,2
10039,3,0
13117,1,3
7024,28,2
12125,6,5
31101,0,2
31026,0,3
17001,2,9
12129,9,7
9016,2,6
35004,2,1
33104,2,7
13515,1,0
12150,5,0
8011,0,4
13021,1,1
13020,26,6
11031,4,6
19124,0,0
35011,2,3
19036,0,4
14113,1,0
10152,7,5
35015,1,3
32021,5,2
15019,4,3
15060,16,5
16007,16,12
10110,0,2
15131,7,4
10037,0,2
20002,0,3
16014,0,2
9036,4,5
12006,37,7
15125,37,5
31707,0,0
13027,1,1
21316,0,1
17029,7,10
10004,37,9
21118,7,3
11103,8,3
8008,12,1
21203,2,0
5034,19,1
10017,5,5
22013,9,2
21115,3,2
19025,0,2
16009,0,1
21029,11,1
7111,16,2
20039,2,5
10153,4,4
15072,20,6
21708,0,0
14101,2,0
13048,5,2
41210,1,9
42304,21,2
11109,0,2
17033,0,0
15052,6,6
31021,0,3
44002,17,1
16115,3,4
13039,2,3
15123,29,7
21030,4,7
21031,19,8
16024,6,0
21702,2,3
15043,0,2
17039,16,11
22604,1,3
20009,2,1
10012,4,1
21213,1,1
16101,4,1
42305,0,2
11032,6,9
13121,38,0
16003,0,0
21028,15,2
21307,17,7
5107,11,11
20007,4,1
32301,0,3
12043,16,0
8549,8,12
20108,0,3
21219,2,0
13011,0,2
10018,0,0
31025,1,4
32001,0,0
5014,0,2
22008,0,0
32011,9,16
13033,1,4
42701,0,1
20122,0,2
16020,3,5
11038,6,2
18027,0,7
13126,0,3
4003,4,8
16030,21,4
8020,0,0
17015,0,9
22501,2,0
15023,15,4
4001,12,3
42003,20,3
13128,16,8
23003,15,0
14131,0,1
17023,1,0
19108,2,1
44007,9,4
4016,16,12
6008,0,2
10105,2,11
17003,6,6
42501,22,1
35001,4,1
13109,1,0
4002,5,2
21204,0,3
42209,9,3
43001,7,2
22206,4,2
13106,1,3
11021,3,2
14010,7,4
21217,0,5
15064,29,4
15030,42,7
9114,0,0
16011,1,3
12007,8,3
25001,2,2
35007,1,0
47001,34,6
44101,33,3
13032,2,1
21306,41,5
8037,0,1
27004,3,9
22303,9,0
11017,0,3
92001,0,0
18038,0,0
23004,17,4
43010,7,6
17107,6,6
15005,4,1
15057,14,3
16002,7,6
15004,7,1
23010,8,11
6027,6,7
18007,1,2
19128,0,5
22408,1,4
18006,1,0
21401,0,6
13044,2,6
9027,1,3
17108,22,6
16001,2,19
4020,9,2
15022,16,3
9024,23,10
1021,4,11
33015,5,4
7017,27,8
15311,9,14
35006,7,1
41205,0,2
18041,1,6
22015,1,7
12018,3,2
17111,0,1
44016,18,3
44005,1,3
17119,3,2
15011,20,9
9004,0,2
51002,8,12
15071,11,5
4021,11,11
32601,0,0
15102,23,1
33016,9,8
12026,29,15
27005,11,5
17123,5,3
6012,14,3
13009,0,1
18044,1,6
21319,17,1
9102,19,1
21501,0,0
9006,0,6
21314,16,6
18043,1,6
18030,2,4
92006,3,12
5024,8,5
31005,1,0
12038,1,7
12005,27,10
13516,4,1
12155,21,5
13010,1,4
9011,8,6
7109,26,10
13025,6,12
12028,6,1
9034,7,0
12035,14,7
10021,0,3
5001,30,6
5115,7,2
41211,1,0
44011,1,7
2108,16,15
12101,10,1
21707,3,2
4019,12,5
8116,0,0
15129,3,4
3102,4,1
20015,2,8
51001,6,8
8027,3,1
15039,0,3
21315,2,3
2112,7,6
6022,13,5
15006,2,2
21402,6,0
11011,2,5
41403,9,6
23102,9,0
21303,18,4
33014,2,2
9007,1,6
13052,28,8
17024,2,2
15127,29,4
13035,2,5
15036,11,4
20105,8,0
33103,1,8
14032,2,1
41401,1,6
6002,10,4
14031,4,7
20044,1,3
16019,1,4
33012,13,4
10019,7,4
13018,10,2
11033,22,8
41203,6,6
10033,0,0
18039,0,7
16005,0,3
17009,3,6
14011,2,0
5007,28,7
20022,0,0
4006,22,1
12036,4,11
14026,1,4
16105,1,3
10008,6,8
16012,6,8
16036,8,1
42505,11,0
8117,17,5
10032,1,1
12015,1,0
48004,0,2
26004,2,12
18139,1,1
16042,1,4
1020,19,13
1006,9,5
15008,3,2
19110,6,3
11112,8,1
22201,1,7
18202,1,3
3008,3,2
15001,12,5
5015,16,3
45002,19,5
6010,1,3
15128,7,2
44014,1,3
12037,9,4
17019,0,1
16037,13,8
47003,8,4
18004,0,8
20034,0,8
16013,0,3
7012,10,6
20001,3,2
20008,1,2
14103,3,1
18034,0,8
6104,0,1
12019,0,2
16102,4,2
20104,0,4
14135,2,2
21309,36,3
8110,8,2
20024,0,4
3010,5,2
12156,3,4
18140,2,6
10034,3,1
4108,9,3
1007,10,3
13005,0,1
19002,0,0
9009,3,1
9037,0,8
19201,0,1
19010,2,9
22301,13,1
15132,1,2
41405,17,3
20006,1,1
16103,0,9
21026,15,1
3001,20,8
32013,3,14
10011,9,1
21953,0,1
7021,9,10
2015,19,10
12112,1,4
14137,0,1
14019,2,5
8028,8,17
31709,1,2
3011,5,6
10027,0,1
10009,11,6
11037,1,7
10006,19,5
22401,0,1
12002,3,5
19129,1,1
21506,0,1
4103,4,7
20029,0,0
2003,10,4
22503,0,2
1102,19,9
5122,0,4
21110,14,1
13017,6,3
2002,9,4
15111,0,2
3005,11,4
2005,9,0
12020,7,3
2021,27,7
24006,0,6
3009,5,7
14132,1,1
4014,8,5
26005,9,3
3012,4,1
23702,0,3
13125,39,4
14022,2,1
19012,0,1
31001,12,1
21507,2,0
22306,13,3
14023,2,3
22502,6,4
3006,8,5
15062,19,3
3004,5,6
3003,2,0
22504,4,7
19111,2,2
9111,7,1
18136,0,0
48005,0,0
4101,13,4
14133,0,6
4012,2,3
21215,1,0
41208,4,15
42704,1,1
21706,0,0
4017,5,3
10041,1,0
44001,22,4
4007,5,4
1014,9,2
4009,7,1
26006,6,2
42211,4,1
42026,0,2
2012,15,12
16044,3,5
4015,17,8
12163,5,8
3002,11,5
21509,6,4
13054,33,6
1012,14,5
2004,3,8
19130,1,0
35012,0,2
1018,14,5
21505,2,6
2016,5,3
33020,20,2
9039,13,5
22506,2,8
13038,1,6
4018,7,10
14134,0,2
2008,16,3
32019,12,6
1026,14,7
23101,4,1
6201,4,12
18015,2,1
1025,13,5
17106,7,1
1116,22,2
12164,0,0
12157,1,4
27001,2,7
2009,19,9
1017,6,5
15040,1,5
17021,3,0
6026,8,13
22601,0,2
42018,11,7
1023,11,1
48008,0,1
15122,1,7
5003,3,18
19202,2,1
14201,1,2
3007,2,4
31020,1,2
28005,2,17
35005,0,3
18112,0,3
10201,3,7
16139,1,1
48007,0,1
6007,0,1
27006,2,7
42028,1,4
12166,4,1
22603,0,1
12113,15,9
2109,4,0
16010,0,0
21119,1,1
1013,36,18
32022,0,0
23042,13,2
2102,12,15
42019,15,7
1015,7,1
2020,16,2
19046,3,5
32020,3,3
4005,3,3
1008,20,7
2006,13,7
9019,2,4
1024,14,0
44004,11,0
20010,0,2
19118,0,2
12016,0,2
23301,11,5
42210,15,0
34013,3,7
44008,9,5
15058,37,8
10166,7,5
23104,19,7
21011,10,2
20140,3,3
48012,0,0
20048,0,2
23303,18,5
42022,25,2
15018,0,1
26012,7,5
17020,1,1
45004,7,10
23202,0,2
42030,0,0
13049,11,0
6015,17,15
13051,11,0
17202,3,1
23206,2,1
2022,21,7
10202,2,2
23703,2,5
33019,25,14
20142,1,2
5027,7,1
42024,4,2
21704,4,8
51008,3,10
18135,2,3
24101,0,0
34011,5,4
21329,23,3
1003,25,21
15203,13,1
19121,0,1
25007,0,5
32012,8,24
19114,0,1
12123,10,1
19006,1,4
21002,0,2
8040,18,3
24004,1,7
13015,26,5
8052,13,14
13024,0,0
8018,22,7
23041,17,1
15069,22,7
13116,13,3
11111,0,1
13006,7,4
12119,34,2
48006,2,1
15012,11,2
18016,1,7
19117,3,2
34010,9,6
15053,7,1
15024,11,1
21022,16,1
9025,12,5
20003,1,2
18010,6,2
15041,2,0
10003,9,4
11022,8,2
41103,0,4
41602,10,3
13028,6,1
14004,0,3
14027,0,1
11014,0,0
42303,6,9
48002,2,3
41605,2,3
30003,10,10
20012,5,5
19119,0,3
13120,8,9
35013,0,3
20020,0,0
12008,3,2
12102,17,5
24005,0,3
43007,4,1
20110,0,0
20032,1,4
22701,12,2
15050,2,6
16025,20,2
13036,1,3
14035,3,7
6025,0,2
14009,3,4
17117,3,5
16017,0,2
18021,0,2
16116,12,1
20013,1,6
7023,56,3
15045,0,0
25004,10,1
12022,5,8
14005,0,1
15027,2,0
21023,14,3
30004,7,11
31105,2,2
20014,3,3
5033,16,7
42205,3,6
31701,0,0
43004,4,3
8046,18,10
7010,37,4
17110,4,5
22404,1,3
8007,14,13
19102,0,3
21218,0,1
17006,2,4
18101,0,4
6028,24,10
20005,3,1
21207,0,0
10031,3,4
11016,1,1
12122,4,4
15120,20,1
21205,0,0
16023,0,0
11028,0,1
24007,8,4
16033,7,6
6004,6,1
15114,6,4
11029,1,16
19014,1,2
15014,10,5
13055,33,6
22014,16,2
20106,0,5
21027,3,4
15044,0,1
12040,26,2
8039,8,8
25002,7,5
15113,4,1
13023,2,5
19001,1,6
6005,3,10
16022,2,5
20011,0,0
13008,1,8
21007,33,7
19007,1,0
21016,7,7
5105,0,3
11018,2,3
13013,12,6
19123,1,1
21107,5,7
6020,29,4
22007,0,2
12039,8,7
13037,1,5
5031,31,6
12017,7,4
21511,8,5
14025,0,2
6009,7,0
42027,0,1
16104,2,7
20033,1,2
11040,6,2
30005,1,2
30007,2,1
17036,1,4
8044,12,3
1201,10,14
21510,0,1
41304,0,0
25009,0,0
21033,10,5
51007,2,11
21112,30,0
22703,7,3
17050,3,7
24010,2,6
8031,10,9
10001,5,2
20030,1,6
10028,2,1
41101,3,7
10151,3,1
16140,3,0
3201,2,0
20035,0,3
44010,24,1
21508,10,8
19018,1,4
7007,33,15
15032,41,1
20037,0,3
19045,4,5
8003,1,10
23106,0,0
22302,23,8
13053,15,5
9029,20,2
48011,0,3
11001,26,7
41212,2,8
34009,11,3
26010,0,0
22208,0,0
26011,11,1
18203,0,0
21327,0,0
21021,19,25
22209,2,4
45005,13,7
25010,0,2
8002,28,20
35021,5,5
12105,33,7
18018,0,7
10025,3,4
32305,1,3
21320,0,0
22305,15,5
18045,2,1
22507,0,4
12165,7,4
12001,37,5
21954,0,6
10038,0,3
11201,3,0
22005,11,0
12106,38,3
23205,2,0
22602,5,0
32023,26,0
23201,2,1
23203,2,1
15056,23,4
9035,13,1
17126,13,1
34005,3,10
17127,5,9
26008,0,3
26009,4,5
21302,22,1
34008,4,3
34012,5,2
31301,15,8
21514,0,5
31303,7,12
9104,15,14
13123,50,15
4104,6,1
10026,1,8
17010,3,10
18023,1,1
18026,1,0
18024,2,6
42004,32,9
8004,43,26
